"i","e","h","m","f","c","dprime","beta","aprime","bppd","c"
"TorriWilcox","JOL",38,7,14,31,1.46314114744915,0.693189487767303,0.85144312393888,-0.24,-0.250455594584934
"ViancaCastorena","Read",27,18,14,31,0.728839153792409,1.0887738755019,0.72520908004779,0.0565217391304348,0.116695402243439
"victoriaclark","JOL",34,11,2,43,2.27857323296358,2.88369857678873,0.921340629274966,0.626086956521739,0.46479686628571
"VIVIANNENGUYEN","JOL",41,4,5,40,2.47120139856249,0.865531761077747,0.944512195121951,-0.0989010989010988,-0.0584376523606107
"w10079522","JOL",33,12,7,38,1.58958779052218,1.3466528390627,0.868022328548644,0.196374622356496,0.187232273048419
"w10088621","Read",38,7,26,19,0.790133252841218,0.628904254720247,0.736842105263158,-0.3,-0.586959541888902
"w10127837","JOL",35,10,1,44,2.58835151649602,4.14760152917636,0.936038961038961,0.776649746192894,0.549589270748323
"w10140480_cb","JOL",31,14,8,37,1.37840305542722,1.33219390300178,0.840889276373147,0.189041095890411,0.208086548573967
"w10145761","Read",11,34,14,31,-0.193374771056439,0.894283535772408,0.42436974789916,0.0742574257425742,0.577802364667862
"w10147709","Read",32,13,26,19,0.35135877423314,0.878842345816654,0.625822368421053,-0.0857142857142857,-0.367572302584863
"w10152864","Read",37,8,7,38,1.87931424459709,1.08288064230265,0.900071123755334,0.0533807829181495,0.0423690460109671
"w10155840","JOL",33,12,6,39,1.68203918514562,1.48095248871915,0.877622377622378,0.257142857142857,0.233457970360138
"w952306","Read",26,19,13,32,0.735144605169726,1.13786051020421,0.7265625,0.0857142857142857,0.17567938711657
"w993635","JOL",36,9,1,44,2.66231454835233,3.91463887283523,0.941919191919192,0.760869565217391,0.512607754820172
"ZariahHenry","JOL",43,2,14,31,2.08519846190715,0.310116855822108,0.902475618904726,-0.669230769230769,-0.56148425181393
"#M20312509BID","Read",26,19,17,28,0.496232008002407,1.02829253751595,0.666895604395604,0.0185567010309278,0.0562230885329098
"20310228LF","JOL",36,9,5,40,1.99571256627663,1.43024357466246,0.909027777777778,0.236641221374046,0.179306763782321
"Jadkison0505JA","Read",36,9,13,32,1.36180120905742,0.829070190430069,0.839409722222222,-0.124324324324324,-0.13764891482728
"M20248064mjn","JOL",36,9,1,44,2.66231454835233,3.91463887283523,0.941919191919192,0.760869565217391,0.512607754820172
"M20248065","Read",26,19,15,30,0.612676604206724,1.07263475632554,0.697435897435897,0.0466101694915254,0.114445386635069
"M20248455C.W.","Read",38,7,3,42,2.41392102983007,1.7211174319198,0.93859649122807,0.357142857142857,0.224934346605524
"M20277248","JOL",37,8,2,43,2.50137155905508,2.4205116995688,0.93997485857951,0.549738219895288,0.353397703239962
"M20278329mjd","Read",30,15,11,34,1.09527343893451,1.14905372428949,0.798039215686275,0.0922330097087379,0.126853030728826
"M20279049_el","Read",30,15,15,30,0.841567377476861,1,0.75,0,5.55111512312578e-17
"M20291306_KOPR","Read",29,16,3,42,1.79384230631316,2.6108046551901,0.878899835796388,0.572881355932203,0.53497370836398
"M20292814_jnr","Read",36,9,15,30,1.23933320809442,0.781545271774241,0.820833333333333,-0.162790697674419,-0.198882915308781
"M20294769kt","JOL",26,19,10,35,0.936479402967982,1.29536573118183,0.768131868131868,0.170616113744076,0.276346786015698
"M20295725","JOL",28,17,8,37,1.20162716882169,1.42796707124844,0.813706563706564,0.233160621761658,0.296474491876732
"M20301206","JOL",37,8,18,27,1.14501225094034,0.689437443936533,0.804304304304304,-0.242966751918159,-0.324781950817406
"M20301552_caf","JOL",42,3,6,39,2.50637242445351,0.638961912903214,0.945054945054945,-0.3,-0.178708649293805
"M20302550BC","Read",22,23,0,45,2.26764587788869,13.914072633668,0.872222222222222,1,1.16107227029875
"M20302552AF","JOL",38,7,6,39,2.05650373124246,1.09972848663054,0.915654520917679,0.0639999999999999,0.0462256973117189
"M20302689!","JOL",41,4,8,37,2.19132642792943,0.647455844318769,0.924192485168095,-0.28695652173913,-0.198375137677139
"M20302779SB","JOL",37,8,4,41,2.19132642792943,1.54450687066107,0.924192485168095,0.28695652173913,0.198375137677139
"M20302810_SG","JOL",43,2,7,38,2.58610965107701,0.447376743725536,0.946144430844553,-0.511363636363637,-0.311028657228995
"M20304136","JOL",37,8,6,39,1.97176563922053,1.19087468996101,0.908177408177408,0.116981132075472,0.0885947433226859
"M20304329_alm","JOL",36,9,19,26,1.01044243482429,0.728621991004222,0.781517094017094,-0.207823960880196,-0.313328301943849
"m20304869_br","JOL",29,16,3,42,1.79384230631316,2.6108046551901,0.878899835796388,0.572881355932203,0.53497370836398
"M20305581_cp","JOL",44,1,2,43,3.44784851176384,0.661534705976029,0.982822410147992,-0.323076923076922,-0.119840773114416
"M20305947AB","JOL",37,8,4,41,2.19132642792943,1.54450687066107,0.924192485168095,0.28695652173913,0.198375137677139
"M20306018_AGR","Read",40,5,15,30,1.59794673565907,0.546442078552029,0.864583333333333,-0.384615384615385,-0.378189679091102
"M20306803_niw","Read",40,5,5,40,2.35432609384127,1,0.9375,2.10768902331182e-16,0
"M20306898_AJ","JOL",33,12,10,35,1.35214810971236,1.09706557513225,0.838528138528139,0.061662198391421,0.068512432643508
"M20307278R.C.M","JOL",27,18,10,35,0.992310662152455,1.27956590709459,0.778835978835979,0.162679425837321,0.248431156423461
"m20307822","Read",30,15,20,25,0.55743761685447,0.923862240965722,0.683333333333333,-0.0526315789473684,-0.142064880311196
"M20307970_fnb","JOL",32,13,2,43,2.14733517246894,3.12358290725666,0.908793604651163,0.657370517928287,0.530415896533035
"M20308130","Read",30,15,25,20,0.284129760622392,0.923862240965722,0.604166666666667,-0.0526315789473684,-0.278718808427235
"M20308293_jml","Read",32,13,23,22,0.516002358347031,0.863130022251117,0.672585227272727,-0.0976138828633406,-0.285250510527918
"M20308332HLA","JOL",31,14,22,23,0.508364310494045,0.891041256896689,0.670406732117812,-0.076595744680851,-0.226932823892621
"M20309972","JOL",37,8,4,41,2.19132642792943,1.54450687066107,0.924192485168095,0.28695652173913,0.198375137677139
"M20310854","Read",37,8,9,36,1.71583759564357,0.934679781431942,0.883633633633634,-0.0451612903225807,-0.0393692784657927
"m20310925","JOL",43,2,7,38,2.58610965107701,0.447376743725536,0.946144430844553,-0.511363636363637,-0.311028657228995
"M20311569KRB","Read",38,7,7,38,1.96405233661902,1,0.907894736842105,0,1.11022302462516e-16
"M20311923","Read",35,10,11,34,1.41907623769577,0.951480289997878,0.847899159663865,-0.0331491712707183,-0.0350483686518036
"M20312621_rt","JOL",41,4,4,41,2.58807670328371,1,0.951219512195122,8.56784155817813e-17,0
"m20312639amo","Read",34,11,19,26,0.866382665664375,0.811349177243052,0.754524886877828,-0.138248847926267,-0.241298417363894
"M20313679-EC","Read",32,13,5,40,1.72041473662207,1.72511759700412,0.8796875,0.350649350649351,0.316955678609601
"M20313990_JH","JOL",26,19,6,39,1.26637047840124,1.74864214763459,0.82051282051282,0.357142857142857,0.441292323732328
"M20314368GL","JOL",39,6,16,29,1.43642500772555,0.599446805300435,0.845711759504863,-0.329512893982808,-0.356265059070175
"M20315254AS","Read",24,21,19,26,0.273722023663712,1.0151774695219,0.600160256410256,0.0100200400801604,0.0550319036364376
"M20315670Z.P","Read",25,20,6,39,1.21113149104899,1.76458205901925,0.811794871794872,0.362397820163488,0.468911817408455
"M20317285andLP","JOL",30,15,8,37,1.31807176502601,1.36893558084336,0.831981981981982,0.206434316353887,0.238252193774574
"M20317287","Read",24,21,20,25,0.218483036311457,1.00600711735767,0.581666666666667,0.00398406374501993,0.0274124099603104
"M20317426CH","Read",38,7,26,19,0.790133252841218,0.628904254720247,0.736842105263158,-0.3,-0.586959541888902
"M20317428_mrp","JOL",31,14,6,39,1.55559254207259,1.58647600120519,0.861869313482217,0.29940119760479,0.296681291896653
"M20317430","Read",22,23,16,29,0.334698113438197,1.06729959274885,0.619905956112853,0.0432989690721649,0.1945983880735
"M20317432!","JOL",40,5,7,38,2.15918921523015,0.810042371738611,0.923355263157895,-0.141630901287553,-0.0975684393055612
"M20317584ZDH","JOL",39,6,18,27,1.32220173758572,0.578933660903572,0.829059829059829,-0.35,-0.413376694140092
"M20319684JH","Read",31,14,21,24,0.562944087335061,0.8936976053274,0.684811827956989,-0.0746268656716418,-0.199642935472113
"M20321084LYCCH","Read",28,17,6,39,1.37881665546706,1.70052984324751,0.837454212454212,0.340845070422535,0.385069235199418
