"Username","control","Response.RT","Direction","source","Scored","encoding"
"60a3304ffb8cf482f8d11b6f","Control",1831,"not presented","Prolific",1,"JOL"
"60a3304ffb8cf482f8d11b6f","Control",2375,"not presented","Prolific",1,"JOL"
"60a3304ffb8cf482f8d11b6f","Control",2740,"not presented","Prolific",1,"JOL"
"60a3304ffb8cf482f8d11b6f","Control",1958,"not presented","Prolific",0,"JOL"
"60a3304ffb8cf482f8d11b6f","Control",1413,"not presented","Prolific",1,"JOL"
"60a3304ffb8cf482f8d11b6f","Control",1414,"not presented","Prolific",1,"JOL"
"60a3304ffb8cf482f8d11b6f","Control",1321,"not presented","Prolific",1,"JOL"
"60a3304ffb8cf482f8d11b6f","Control",1614,"not presented","Prolific",1,"JOL"
"60a3304ffb8cf482f8d11b6f","Control",1387,"not presented","Prolific",1,"JOL"
"60a3304ffb8cf482f8d11b6f","Control",1445,"not presented","Prolific",0,"JOL"
"60a3304ffb8cf482f8d11b6f","Control",1387,"not presented","Prolific",0,"JOL"
"60a3304ffb8cf482f8d11b6f","Control",1484,"not presented","Prolific",0,"JOL"
"60a3304ffb8cf482f8d11b6f","Control",1278,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",2846,"U","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",3038,"F","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",3199,"U","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",2985,"F","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",3865,"U","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",2958,"U","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",3110,"U","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",2608,"F","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",3160,"U","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",2654,"F","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",2941,"F","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",3389,"F","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",3029,"F","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",2585,"F","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",3114,"F","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",3099,"U","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",4045,"U","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",3393,"U","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",3053,"U","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",2768,"F","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",3201,"F","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",3037,"F","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",2816,"U","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",3431,"U","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",3384,"F","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",2881,"F","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",2805,"U","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",2731,"U","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",2711,"F","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Presented",2875,"U","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",5923,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3965,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3495,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3020,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3461,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3044,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",2936,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3125,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3298,"not presented","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3040,"not presented","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3466,"not presented","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3963,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3831,"not presented","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",2968,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3079,"not presented","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3164,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3356,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3135,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",2664,"not presented","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",4418,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3845,"not presented","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",4036,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3199,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",2599,"not presented","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",2960,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3401,"not presented","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3921,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",2842,"not presented","Prolific",0,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",3397,"not presented","Prolific",1,"JOL"
"60b1073cfd6d4ef92a3fed74","Control",2452,"not presented","Prolific",0,"JOL"
"60cfb80f9613ba516472434c","Presented",1929,"U","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",1782,"F","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",1532,"U","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",2573,"F","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",1517,"U","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",5165,"U","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",1909,"U","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",1633,"F","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",2178,"U","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",2242,"F","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",2968,"F","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",1435,"F","Prolific",0,"JOL"
"60cfb80f9613ba516472434c","Presented",1603,"F","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",1918,"F","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",1818,"F","Prolific",0,"JOL"
"60cfb80f9613ba516472434c","Presented",1437,"U","Prolific",0,"JOL"
"60cfb80f9613ba516472434c","Presented",1538,"U","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",3257,"U","Prolific",0,"JOL"
"60cfb80f9613ba516472434c","Presented",1474,"U","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",2267,"F","Prolific",0,"JOL"
"60cfb80f9613ba516472434c","Presented",2275,"F","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",2243,"F","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",2618,"U","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",1382,"U","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",1995,"F","Prolific",0,"JOL"
"60cfb80f9613ba516472434c","Presented",1564,"F","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",1454,"U","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",1812,"U","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",2175,"F","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Presented",1964,"U","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",2757,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",2363,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",1728,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",1885,"not presented","Prolific",0,"JOL"
"60cfb80f9613ba516472434c","Control",1513,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",1590,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",1546,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",1729,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",1786,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",5744,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",2381,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",2444,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",2310,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",2138,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",1810,"not presented","Prolific",0,"JOL"
"60cfb80f9613ba516472434c","Control",1722,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",2570,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",1812,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",1762,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",2092,"not presented","Prolific",0,"JOL"
"60cfb80f9613ba516472434c","Control",1802,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",1509,"not presented","Prolific",0,"JOL"
"60cfb80f9613ba516472434c","Control",2105,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",1764,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",1559,"not presented","Prolific",0,"JOL"
"60cfb80f9613ba516472434c","Control",1809,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",1560,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",1636,"not presented","Prolific",1,"JOL"
"60cfb80f9613ba516472434c","Control",1492,"not presented","Prolific",0,"JOL"
"60cfb80f9613ba516472434c","Control",1762,"not presented","Prolific",1,"JOL"
"60d075b6af3d46debaf3cfd8","Presented",2778,"U","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Presented",3136,"U","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2449,"F","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Presented",5038,"F","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2291,"U","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2273,"F","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2575,"U","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2609,"F","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Presented",3201,"F","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Presented",4234,"F","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2947,"U","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2277,"U","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2546,"F","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2957,"F","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Presented",3134,"U","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2714,"F","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2004,"U","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2793,"F","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2126,"U","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2068,"F","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Presented",4364,"U","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2783,"U","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Presented",4300,"F","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Presented",3275,"U","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Presented",1717,"F","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Presented",6622,"U","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Presented",1974,"F","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2123,"U","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Presented",2070,"U","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Presented",4029,"F","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Control",2376,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",2344,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",2412,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",2362,"not presented","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Control",1824,"not presented","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Control",2923,"not presented","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Control",2775,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",5735,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",2741,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",3555,"not presented","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Control",2143,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",5553,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",3012,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",2186,"not presented","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Control",3098,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",2841,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",2371,"not presented","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Control",2756,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",2378,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",2404,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",4763,"not presented","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Control",2265,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",2277,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",1817,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",2912,"not presented","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Control",3912,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",2969,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",6301,"not presented","Prolific",0,"Read"
"60d075b6af3d46debaf3cfd8","Control",2706,"not presented","Prolific",1,"Read"
"60d075b6af3d46debaf3cfd8","Control",2447,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",5609,"U","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",1786,"U","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",4029,"F","Prolific",0,"Read"
"61001c31a2048dd7cd36d392","Presented",2201,"F","Prolific",0,"Read"
"61001c31a2048dd7cd36d392","Presented",1836,"U","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",1848,"F","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",1833,"U","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",6362,"F","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",2014,"F","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",1937,"F","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",2348,"U","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",1973,"U","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",2368,"F","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",3430,"F","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",2920,"U","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",2172,"F","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",2113,"U","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",2830,"F","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",1779,"U","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",2423,"F","Prolific",0,"Read"
"61001c31a2048dd7cd36d392","Presented",3005,"U","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",1876,"U","Prolific",0,"Read"
"61001c31a2048dd7cd36d392","Presented",3959,"F","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",2200,"U","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",2136,"F","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",2049,"U","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",9934,"F","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",4530,"U","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",1861,"U","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Presented",2894,"F","Prolific",0,"Read"
"61001c31a2048dd7cd36d392","Control",2131,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1903,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1606,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1764,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1660,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1722,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",2130,"not presented","Prolific",0,"Read"
"61001c31a2048dd7cd36d392","Control",2860,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1933,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",2178,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1767,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1985,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1995,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",4712,"not presented","Prolific",0,"Read"
"61001c31a2048dd7cd36d392","Control",1916,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",2094,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1966,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1830,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1996,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1859,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",2148,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",2192,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",2068,"not presented","Prolific",0,"Read"
"61001c31a2048dd7cd36d392","Control",2309,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1830,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1974,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1749,"not presented","Prolific",0,"Read"
"61001c31a2048dd7cd36d392","Control",4750,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",1811,"not presented","Prolific",1,"Read"
"61001c31a2048dd7cd36d392","Control",2052,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",3973,"U","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",2966,"U","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Presented",1581,"F","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Presented",1605,"F","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",1827,"U","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",2429,"F","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",1808,"U","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Presented",1425,"F","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",1628,"F","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",2261,"F","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",2282,"U","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",2828,"U","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Presented",2467,"F","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Presented",2381,"F","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Presented",1942,"U","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Presented",3481,"F","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Presented",2149,"U","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",2093,"F","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",1899,"U","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",2609,"F","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",1755,"U","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",2294,"U","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",1976,"F","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",1764,"U","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",2079,"F","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Presented",2294,"U","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",1670,"F","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",2644,"U","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",2062,"U","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Presented",1889,"F","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",7273,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",1957,"not presented","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Control",2251,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",2208,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",2190,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",3144,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",2037,"not presented","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Control",1939,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",1772,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",1647,"not presented","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Control",3477,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",2167,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",2310,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",2034,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",1987,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",1960,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",1868,"not presented","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Control",1681,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",1752,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",1931,"not presented","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Control",3638,"not presented","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Control",1570,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",1531,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",1484,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",1724,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",2640,"not presented","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Control",1714,"not presented","Prolific",0,"Read"
"6109a00f2f5ee8436e836a0c","Control",2854,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",1891,"not presented","Prolific",1,"Read"
"6109a00f2f5ee8436e836a0c","Control",2471,"not presented","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1654,"U","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1459,"F","Prolific",0,"Read"
"61183fc3800e4a722426bc6a","Presented",1245,"U","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1356,"F","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",3459,"U","Prolific",0,"Read"
"61183fc3800e4a722426bc6a","Presented",1486,"U","Prolific",0,"Read"
"61183fc3800e4a722426bc6a","Presented",1395,"U","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1161,"F","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1484,"U","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1226,"F","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1307,"F","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1542,"F","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",2133,"F","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1798,"F","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1543,"F","Prolific",0,"Read"
"61183fc3800e4a722426bc6a","Presented",1832,"U","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1624,"U","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1080,"U","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1936,"U","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1136,"F","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1236,"F","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",2157,"F","Prolific",0,"Read"
"61183fc3800e4a722426bc6a","Presented",1390,"U","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1213,"U","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1308,"F","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1212,"F","Prolific",1,"Read"
"61183fc3800e4a722426bc6a","Presented",1157,"U","Prolific",1,"Read"
