"Username","control","Response.RT","Direction","encoding","source","Scored"
"FaithKeller","Control",3059,"not presented","Read","USM",1
"FaithKeller","Control",6096,"not presented","Read","USM",1
"FaithKeller","Control",4775,"not presented","Read","USM",1
"FaithKeller","Control",3635,"not presented","Read","USM",0
"FaithKeller","Control",3717,"not presented","Read","USM",1
"FaithKeller","Control",3972,"not presented","Read","USM",0
"FaithKeller","Control",3202,"not presented","Read","USM",0
"FaithKeller","Control",5638,"not presented","Read","USM",0
"FaithKeller","Control",3036,"not presented","Read","USM",1
"FaithKeller","Control",3356,"not presented","Read","USM",1
"FaithKeller","Control",4323,"not presented","Read","USM",1
"FaithKeller","Control",7664,"not presented","Read","USM",0
"FaithKeller","Control",3730,"not presented","Read","USM",1
"FaithKeller","Control",3461,"not presented","Read","USM",1
"FaithKeller","Control",3293,"not presented","Read","USM",0
"FaithKeller","Control",3524,"not presented","Read","USM",1
"FaithKeller","Control",5900,"not presented","Read","USM",0
"FaithKeller","Control",3372,"not presented","Read","USM",1
"FaithKeller","Control",5023,"not presented","Read","USM",0
"FaithKeller","Control",3346,"not presented","Read","USM",0
"FaithKeller","Control",6516,"not presented","Read","USM",0
"FaithKeller","Control",4795,"not presented","Read","USM",1
"FaithKeller","Control",3462,"not presented","Read","USM",1
"FaithKeller","Control",4298,"not presented","Read","USM",0
"FaithKeller","Control",3695,"not presented","Read","USM",1
"FaithKeller","Control",3238,"not presented","Read","USM",1
"FaithKeller","Control",8128,"not presented","Read","USM",1
"FaithKeller","Control",3396,"not presented","Read","USM",0
"FaithKeller","Control",10499,"not presented","Read","USM",0
"FaithKeller","Control",2921,"not presented","Read","USM",1
"FaithKeller","Control",3556,"not presented","Read","USM",1
"FaithKeller","Control",2770,"not presented","Read","USM",0
"FaithKeller","Control",3822,"not presented","Read","USM",0
"FaithKeller","Control",5232,"not presented","Read","USM",0
"FaithKeller","Control",3788,"not presented","Read","USM",0
"FaithKeller","Control",4875,"not presented","Read","USM",1
"FaithKeller","Control",8897,"not presented","Read","USM",0
"FaithKeller","Control",1241,"not presented","Read","USM",0
"FaithKeller","Control",5206,"not presented","Read","USM",1
"FaithKeller","Control",4577,"not presented","Read","USM",1
"FaithKeller","Control",7561,"not presented","Read","USM",1
"FaithKeller","Control",5105,"not presented","Read","USM",0
"GabrielleDunnaway","Presented",2220,"U","JOL","USM",1
"GabrielleDunnaway","Presented",1280,"F","JOL","USM",1
"GabrielleDunnaway","Presented",1244,"M","JOL","USM",1
"GabrielleDunnaway","Presented",1141,"U","JOL","USM",1
"GabrielleDunnaway","Presented",1435,"F","JOL","USM",1
"GabrielleDunnaway","Presented",1130,"U","JOL","USM",1
"GabrielleDunnaway","Presented",1119,"U","JOL","USM",1
"GabrielleDunnaway","Presented",1153,"M","JOL","USM",1
"GabrielleDunnaway","Presented",1623,"U","JOL","USM",1
"GabrielleDunnaway","Presented",1214,"F","JOL","USM",1
"GabrielleDunnaway","Presented",1839,"U","JOL","USM",1
"GabrielleDunnaway","Presented",1281,"F","JOL","USM",1
"GabrielleDunnaway","Presented",1349,"M","JOL","USM",1
"GabrielleDunnaway","Presented",1311,"F","JOL","USM",1
"GabrielleDunnaway","Presented",1760,"F","JOL","USM",1
"GabrielleDunnaway","Presented",1095,"M","JOL","USM",1
"GabrielleDunnaway","Presented",1034,"M","JOL","USM",1
"GabrielleDunnaway","Presented",2128,"F","JOL","USM",1
"GabrielleDunnaway","Presented",1546,"F","JOL","USM",0
"GabrielleDunnaway","Presented",1041,"F","JOL","USM",1
"GabrielleDunnaway","Presented",1049,"U","JOL","USM",1
"GabrielleDunnaway","Presented",1147,"U","JOL","USM",1
"GabrielleDunnaway","Presented",1360,"M","JOL","USM",1
"GabrielleDunnaway","Presented",1077,"M","JOL","USM",1
"GabrielleDunnaway","Presented",1133,"M","JOL","USM",1
"GabrielleDunnaway","Presented",1633,"U","JOL","USM",1
"GabrielleDunnaway","Presented",1278,"M","JOL","USM",1
"GabrielleDunnaway","Presented",1209,"U","JOL","USM",1
"GabrielleDunnaway","Presented",1347,"F","JOL","USM",1
"GabrielleDunnaway","Presented",1293,"M","JOL","USM",1
"GabrielleDunnaway","Presented",1310,"F","JOL","USM",1
"GabrielleDunnaway","Presented",1678,"F","JOL","USM",1
"GabrielleDunnaway","Presented",1299,"U","JOL","USM",1
"GabrielleDunnaway","Presented",1229,"U","JOL","USM",1
"GabrielleDunnaway","Presented",1045,"M","JOL","USM",1
"GabrielleDunnaway","Presented",1106,"M","JOL","USM",1
"GabrielleDunnaway","Presented",1022,"F","JOL","USM",1
"GabrielleDunnaway","Presented",1993,"M","JOL","USM",1
"GabrielleDunnaway","Presented",1586,"F","JOL","USM",1
"GabrielleDunnaway","Presented",1225,"M","JOL","USM",1
"GabrielleDunnaway","Presented",1818,"M","JOL","USM",1
"GabrielleDunnaway","Presented",1216,"U","JOL","USM",1
"GabrielleDunnaway","Presented",1105,"U","JOL","USM",1
"GabrielleDunnaway","Presented",1456,"F","JOL","USM",1
"GabrielleDunnaway","Presented",1275,"U","JOL","USM",1
"GabrielleDunnaway","Control",3191,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1615,"not presented","JOL","USM",0
"GabrielleDunnaway","Control",2027,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1468,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1679,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1902,"not presented","JOL","USM",0
"GabrielleDunnaway","Control",1423,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1311,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1331,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1211,"not presented","JOL","USM",0
"GabrielleDunnaway","Control",1993,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1679,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1494,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1588,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1973,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1598,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1321,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1621,"not presented","JOL","USM",0
"GabrielleDunnaway","Control",2372,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1753,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1291,"not presented","JOL","USM",0
"GabrielleDunnaway","Control",1047,"not presented","JOL","USM",0
"GabrielleDunnaway","Control",1349,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1901,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1151,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1215,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1509,"not presented","JOL","USM",0
"GabrielleDunnaway","Control",1836,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1984,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",2304,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",2042,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1435,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1299,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1431,"not presented","JOL","USM",0
"GabrielleDunnaway","Control",1262,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1284,"not presented","JOL","USM",0
"GabrielleDunnaway","Control",1337,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1132,"not presented","JOL","USM",0
"GabrielleDunnaway","Control",1102,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",2096,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1082,"not presented","JOL","USM",0
"GabrielleDunnaway","Control",1103,"not presented","JOL","USM",0
"GabrielleDunnaway","Control",1253,"not presented","JOL","USM",0
"GabrielleDunnaway","Control",1276,"not presented","JOL","USM",1
"GabrielleDunnaway","Control",1221,"not presented","JOL","USM",1
"GabryeleMcCroskey","Presented",1904,"U","Read","USM",1
"GabryeleMcCroskey","Presented",2309,"U","Read","USM",1
"GabryeleMcCroskey","Presented",3055,"F","Read","USM",1
"GabryeleMcCroskey","Presented",2495,"M","Read","USM",1
"GabryeleMcCroskey","Presented",2315,"M","Read","USM",0
"GabryeleMcCroskey","Presented",1988,"M","Read","USM",1
"GabryeleMcCroskey","Presented",2049,"F","Read","USM",0
"GabryeleMcCroskey","Presented",1766,"M","Read","USM",1
"GabryeleMcCroskey","Presented",3416,"U","Read","USM",0
"GabryeleMcCroskey","Presented",2640,"F","Read","USM",0
"GabryeleMcCroskey","Presented",2142,"U","Read","USM",1
"GabryeleMcCroskey","Presented",2137,"M","Read","USM",1
"GabryeleMcCroskey","Presented",1743,"M","Read","USM",1
"GabryeleMcCroskey","Presented",2825,"M","Read","USM",0
"GabryeleMcCroskey","Presented",1745,"F","Read","USM",1
"GabryeleMcCroskey","Presented",2092,"F","Read","USM",1
"GabryeleMcCroskey","Presented",2253,"F","Read","USM",0
"GabryeleMcCroskey","Presented",2802,"U","Read","USM",1
"GabryeleMcCroskey","Presented",1953,"U","Read","USM",1
"GabryeleMcCroskey","Presented",2188,"M","Read","USM",0
"GabryeleMcCroskey","Presented",2254,"F","Read","USM",1
"GabryeleMcCroskey","Presented",2404,"F","Read","USM",1
"GabryeleMcCroskey","Presented",2252,"M","Read","USM",1
"GabryeleMcCroskey","Presented",3247,"U","Read","USM",1
"GabryeleMcCroskey","Presented",2024,"F","Read","USM",1
"GabryeleMcCroskey","Presented",3119,"U","Read","USM",0
"GabryeleMcCroskey","Presented",1828,"F","Read","USM",1
"GabryeleMcCroskey","Presented",2122,"U","Read","USM",1
"GabryeleMcCroskey","Presented",1764,"F","Read","USM",1
"GabryeleMcCroskey","Presented",1871,"U","Read","USM",1
"GabryeleMcCroskey","Presented",2148,"U","Read","USM",0
"GabryeleMcCroskey","Presented",2023,"M","Read","USM",1
"GabryeleMcCroskey","Presented",4722,"F","Read","USM",1
"GabryeleMcCroskey","Presented",2191,"M","Read","USM",0
"GabryeleMcCroskey","Presented",2337,"U","Read","USM",0
"GabryeleMcCroskey","Presented",2201,"F","Read","USM",1
"GabryeleMcCroskey","Presented",2361,"U","Read","USM",1
"GabryeleMcCroskey","Presented",1752,"M","Read","USM",1
"GabryeleMcCroskey","Presented",3058,"F","Read","USM",1
"GabryeleMcCroskey","Presented",1838,"U","Read","USM",1
"GabryeleMcCroskey","Presented",1761,"M","Read","USM",1
"GabryeleMcCroskey","Presented",1974,"M","Read","USM",1
"GabryeleMcCroskey","Presented",1931,"U","Read","USM",1
"GabryeleMcCroskey","Presented",2001,"F","Read","USM",1
"GabryeleMcCroskey","Presented",2613,"M","Read","USM",1
"GraceHandler","Presented",2044,"U","Read","USM",0
"GraceHandler","Presented",1906,"U","Read","USM",0
"GraceHandler","Presented",1309,"F","Read","USM",1
"GraceHandler","Presented",1554,"M","Read","USM",1
"GraceHandler","Presented",1650,"M","Read","USM",1
"GraceHandler","Presented",1589,"M","Read","USM",0
"GraceHandler","Presented",2014,"F","Read","USM",1
"GraceHandler","Presented",2225,"M","Read","USM",1
"GraceHandler","Presented",1793,"U","Read","USM",0
"GraceHandler","Presented",1572,"F","Read","USM",1
"GraceHandler","Presented",3408,"U","Read","USM",0
"GraceHandler","Presented",1781,"M","Read","USM",1
"GraceHandler","Presented",1636,"M","Read","USM",1
"GraceHandler","Presented",1755,"M","Read","USM",1
"GraceHandler","Presented",1399,"F","Read","USM",1
"GraceHandler","Presented",2188,"F","Read","USM",1
"GraceHandler","Presented",1658,"F","Read","USM",1
"GraceHandler","Presented",1437,"U","Read","USM",0
"GraceHandler","Presented",1558,"U","Read","USM",1
"GraceHandler","Presented",1331,"M","Read","USM",1
"GraceHandler","Presented",2839,"F","Read","USM",1
"GraceHandler","Presented",2376,"F","Read","USM",1
"GraceHandler","Presented",2028,"M","Read","USM",1
"GraceHandler","Presented",1818,"U","Read","USM",0
"GraceHandler","Presented",2338,"F","Read","USM",0
"GraceHandler","Presented",1745,"U","Read","USM",1
"GraceHandler","Presented",1844,"F","Read","USM",0
"GraceHandler","Presented",1982,"U","Read","USM",1
"GraceHandler","Presented",1674,"F","Read","USM",1
"GraceHandler","Presented",3987,"U","Read","USM",0
"GraceHandler","Presented",1823,"U","Read","USM",0
"GraceHandler","Presented",2025,"M","Read","USM",1
"GraceHandler","Presented",1764,"F","Read","USM",1
"GraceHandler","Presented",1463,"M","Read","USM",0
"GraceHandler","Presented",1587,"U","Read","USM",0
"GraceHandler","Presented",1984,"F","Read","USM",0
"GraceHandler","Presented",1470,"U","Read","USM",1
"GraceHandler","Presented",1384,"M","Read","USM",1
"GraceHandler","Presented",1550,"F","Read","USM",1
"GraceHandler","Presented",2012,"U","Read","USM",0
"GraceHandler","Presented",1934,"M","Read","USM",1
"GraceHandler","Presented",1810,"M","Read","USM",1
"GraceHandler","Presented",1639,"U","Read","USM",0
"GraceHandler","Presented",1488,"F","Read","USM",1
"GraceHandler","Presented",2107,"M","Read","USM",1
"GustavoRamirez","Presented",26498,"U","JOL","USM",1
"GustavoRamirez","Presented",2491,"U","JOL","USM",1
"GustavoRamirez","Presented",13727,"F","JOL","USM",0
"GustavoRamirez","Presented",17055,"M","JOL","USM",0
"GustavoRamirez","Presented",1783,"M","JOL","USM",1
"GustavoRamirez","Presented",1958,"M","JOL","USM",0
"GustavoRamirez","Presented",3218,"F","JOL","USM",0
"GustavoRamirez","Presented",33056,"M","JOL","USM",1
"GustavoRamirez","Presented",3263,"U","JOL","USM",1
"GustavoRamirez","Presented",4189,"F","JOL","USM",0
"GustavoRamirez","Presented",1966,"U","JOL","USM",1
"GustavoRamirez","Presented",2965,"M","JOL","USM",1
"GustavoRamirez","Presented",2675,"M","JOL","USM",0
"GustavoRamirez","Presented",3694,"M","JOL","USM",1
"GustavoRamirez","Presented",2761,"F","JOL","USM",1
"GustavoRamirez","Presented",1570,"F","JOL","USM",1
"GustavoRamirez","Presented",2123,"F","JOL","USM",0
"GustavoRamirez","Presented",3071,"U","JOL","USM",0
"GustavoRamirez","Presented",2059,"U","JOL","USM",1
"GustavoRamirez","Presented",1709,"M","JOL","USM",1
"GustavoRamirez","Presented",3100,"F","JOL","USM",0
"GustavoRamirez","Presented",2434328,"F","JOL","USM",0
"GustavoRamirez","Presented",10252,"M","JOL","USM",1
"GustavoRamirez","Presented",2447,"U","JOL","USM",0
"GustavoRamirez","Presented",2896,"F","JOL","USM",0
"GustavoRamirez","Presented",6713,"U","JOL","USM",1
"GustavoRamirez","Presented",2139,"F","JOL","USM",0
"GustavoRamirez","Presented",236296,"U","JOL","USM",1
"GustavoRamirez","Presented",3481,"F","JOL","USM",1
"GustavoRamirez","Presented",2521,"U","JOL","USM",0
"GustavoRamirez","Presented",15669,"U","JOL","USM",0
"GustavoRamirez","Presented",2046,"M","JOL","USM",1
"GustavoRamirez","Presented",3349,"F","JOL","USM",1
"GustavoRamirez","Presented",2115,"M","JOL","USM",0
"GustavoRamirez","Presented",20910,"U","JOL","USM",0
"GustavoRamirez","Presented",1915,"F","JOL","USM",1
"GustavoRamirez","Presented",9578,"U","JOL","USM",0
"GustavoRamirez","Presented",2759,"M","JOL","USM",1
"GustavoRamirez","Presented",2001,"F","JOL","USM",1
"GustavoRamirez","Presented",2273,"U","JOL","USM",1
"GustavoRamirez","Presented",16575,"M","JOL","USM",1
"GustavoRamirez","Presented",2065,"M","JOL","USM",1
"GustavoRamirez","Presented",9658,"U","JOL","USM",1
"GustavoRamirez","Presented",4057,"F","JOL","USM",1
"GustavoRamirez","Presented",3411,"M","JOL","USM",1
"IsabellaLittle","Presented",1309,"U","Read","USM",1
"IsabellaLittle","Presented",1394,"F","Read","USM",1
"IsabellaLittle","Presented",1444,"M","Read","USM",1
"IsabellaLittle","Presented",1701,"U","Read","USM",1
"IsabellaLittle","Presented",2118,"F","Read","USM",0
"IsabellaLittle","Presented",1400,"U","Read","USM",1
"IsabellaLittle","Presented",2610,"U","Read","USM",1
"IsabellaLittle","Presented",1449,"M","Read","USM",1
"IsabellaLittle","Presented",2392,"U","Read","USM",0
"IsabellaLittle","Presented",3615,"F","Read","USM",1
"IsabellaLittle","Presented",1894,"U","Read","USM",1
"IsabellaLittle","Presented",2566,"F","Read","USM",1
"IsabellaLittle","Presented",1637,"M","Read","USM",1
"IsabellaLittle","Presented",1430,"F","Read","USM",1
"IsabellaLittle","Presented",2667,"F","Read","USM",0
"IsabellaLittle","Presented",2341,"M","Read","USM",1
"IsabellaLittle","Presented",1985,"M","Read","USM",1
"IsabellaLittle","Presented",1421,"F","Read","USM",1
"IsabellaLittle","Presented",1735,"F","Read","USM",1
"IsabellaLittle","Presented",1725,"F","Read","USM",1
"IsabellaLittle","Presented",2023,"U","Read","USM",1
"IsabellaLittle","Presented",2092,"U","Read","USM",1
"IsabellaLittle","Presented",2737,"M","Read","USM",1
"IsabellaLittle","Presented",1587,"M","Read","USM",1
"IsabellaLittle","Presented",1398,"M","Read","USM",1
"IsabellaLittle","Presented",1494,"U","Read","USM",1
"IsabellaLittle","Presented",2498,"M","Read","USM",0
"IsabellaLittle","Presented",1900,"U","Read","USM",1
"IsabellaLittle","Presented",1583,"F","Read","USM",1
"IsabellaLittle","Presented",1806,"M","Read","USM",1
"IsabellaLittle","Presented",1641,"F","Read","USM",1
"IsabellaLittle","Presented",1653,"F","Read","USM",0
"IsabellaLittle","Presented",1373,"U","Read","USM",1
"IsabellaLittle","Presented",1707,"U","Read","USM",1
"IsabellaLittle","Presented",7930,"M","Read","USM",1
"IsabellaLittle","Presented",2443,"F","Read","USM",1
"IsabellaLittle","Presented",1640,"M","Read","USM",1
"IsabellaLittle","Presented",1551,"M","Read","USM",1
"IsabellaLittle","Presented",1642,"F","Read","USM",1
"IsabellaLittle","Presented",2076,"M","Read","USM",0
"IsabellaLittle","Presented",1619,"M","Read","USM",1
"IsabellaLittle","Presented",1689,"U","Read","USM",1
"IsabellaLittle","Presented",1601,"U","Read","USM",1
"IsabellaLittle","Presented",2072,"F","Read","USM",1
"IsabellaLittle","Presented",3202,"U","Read","USM",0
"IsabellaLittle","Control",2159,"not presented","Read","USM",1
"IsabellaLittle","Control",2595,"not presented","Read","USM",1
"IsabellaLittle","Control",1843,"not presented","Read","USM",1
"IsabellaLittle","Control",1948,"not presented","Read","USM",1
"IsabellaLittle","Control",2008,"not presented","Read","USM",1
"IsabellaLittle","Control",2008,"not presented","Read","USM",1
"IsabellaLittle","Control",1983,"not presented","Read","USM",1
"IsabellaLittle","Control",1755,"not presented","Read","USM",1
"IsabellaLittle","Control",1905,"not presented","Read","USM",1
"IsabellaLittle","Control",2829,"not presented","Read","USM",1
"IsabellaLittle","Control",1847,"not presented","Read","USM",1
"IsabellaLittle","Control",1722,"not presented","Read","USM",1
"IsabellaLittle","Control",1958,"not presented","Read","USM",1
"IsabellaLittle","Control",1684,"not presented","Read","USM",0
"IsabellaLittle","Control",1910,"not presented","Read","USM",1
"IsabellaLittle","Control",3407,"not presented","Read","USM",1
"IsabellaLittle","Control",1744,"not presented","Read","USM",1
"IsabellaLittle","Control",2637,"not presented","Read","USM",1
"IsabellaLittle","Control",1732,"not presented","Read","USM",1
"IsabellaLittle","Control",2194,"not presented","Read","USM",0
"IsabellaLittle","Control",1802,"not presented","Read","USM",1
"IsabellaLittle","Control",2114,"not presented","Read","USM",1
"IsabellaLittle","Control",1815,"not presented","Read","USM",0
"IsabellaLittle","Control",1855,"not presented","Read","USM",1
"IsabellaLittle","Control",3057,"not presented","Read","USM",1
"IsabellaLittle","Control",1695,"not presented","Read","USM",1
"IsabellaLittle","Control",1876,"not presented","Read","USM",1
"IsabellaLittle","Control",2384,"not presented","Read","USM",0
"IsabellaLittle","Control",1662,"not presented","Read","USM",1
"IsabellaLittle","Control",1637,"not presented","Read","USM",1
"IsabellaLittle","Control",2151,"not presented","Read","USM",1
"IsabellaLittle","Control",2962,"not presented","Read","USM",0
"IsabellaLittle","Control",2012,"not presented","Read","USM",1
"IsabellaLittle","Control",1634,"not presented","Read","USM",1
"IsabellaLittle","Control",1658,"not presented","Read","USM",1
"IsabellaLittle","Control",1603,"not presented","Read","USM",1
"IsabellaLittle","Control",2031,"not presented","Read","USM",1
"IsabellaLittle","Control",2586,"not presented","Read","USM",1
"IsabellaLittle","Control",3905,"not presented","Read","USM",0
"IsabellaLittle","Control",1822,"not presented","Read","USM",1
"IsabellaLittle","Control",4879,"not presented","Read","USM",1
"IsabellaLittle","Control",2081,"not presented","Read","USM",1
"IsabellaLittle","Control",1884,"not presented","Read","USM",0
"IsabellaLittle","Control",1347,"not presented","Read","USM",0
"IsabellaLittle","Control",1774,"not presented","Read","USM",1
"IzyclerPimentel","Presented",1676,"U","JOL","USM",1
"IzyclerPimentel","Presented",1551,"U","JOL","USM",1
"IzyclerPimentel","Presented",1419,"F","JOL","USM",1
"IzyclerPimentel","Presented",3848,"M","JOL","USM",1
"IzyclerPimentel","Presented",2545,"M","JOL","USM",1
"IzyclerPimentel","Presented",1462,"M","JOL","USM",1
"IzyclerPimentel","Presented",1765,"F","JOL","USM",1
"IzyclerPimentel","Presented",1289,"M","JOL","USM",1
"IzyclerPimentel","Presented",1945,"U","JOL","USM",1
"IzyclerPimentel","Presented",1917,"F","JOL","USM",1
"IzyclerPimentel","Presented",1249,"U","JOL","USM",1
"IzyclerPimentel","Presented",1438,"M","JOL","USM",1
"IzyclerPimentel","Presented",1555,"M","JOL","USM",1
"IzyclerPimentel","Presented",1483,"M","JOL","USM",1
"IzyclerPimentel","Presented",1205,"F","JOL","USM",1
"IzyclerPimentel","Presented",1216,"F","JOL","USM",1
"IzyclerPimentel","Presented",1532,"F","JOL","USM",1
"IzyclerPimentel","Presented",2253,"U","JOL","USM",1
"IzyclerPimentel","Presented",1390,"U","JOL","USM",1
"IzyclerPimentel","Presented",4919,"M","JOL","USM",1
"IzyclerPimentel","Presented",1862,"F","JOL","USM",1
"IzyclerPimentel","Presented",1562,"F","JOL","USM",1
"IzyclerPimentel","Presented",2444,"M","JOL","USM",1
"IzyclerPimentel","Presented",1617,"U","JOL","USM",1
"IzyclerPimentel","Presented",3172,"F","JOL","USM",1
"IzyclerPimentel","Presented",1463,"U","JOL","USM",1
"IzyclerPimentel","Presented",1935,"F","JOL","USM",0
"IzyclerPimentel","Presented",1708,"U","JOL","USM",1
"IzyclerPimentel","Presented",2942,"F","JOL","USM",1
"IzyclerPimentel","Presented",2060,"U","JOL","USM",1
"IzyclerPimentel","Presented",1309,"U","JOL","USM",1
"IzyclerPimentel","Presented",1528,"M","JOL","USM",1
"IzyclerPimentel","Presented",1518,"F","JOL","USM",1
"IzyclerPimentel","Presented",1891,"M","JOL","USM",1
"IzyclerPimentel","Presented",1726,"U","JOL","USM",1
"IzyclerPimentel","Presented",1960,"F","JOL","USM",1
"IzyclerPimentel","Presented",1901,"U","JOL","USM",1
"IzyclerPimentel","Presented",1365,"M","JOL","USM",1
"IzyclerPimentel","Presented",1420,"F","JOL","USM",1
"IzyclerPimentel","Presented",1389,"U","JOL","USM",1
"IzyclerPimentel","Presented",3755,"M","JOL","USM",1
"IzyclerPimentel","Presented",1203,"M","JOL","USM",1
"IzyclerPimentel","Presented",2939,"U","JOL","USM",1
"IzyclerPimentel","Presented",1689,"F","JOL","USM",1
"IzyclerPimentel","Presented",1829,"M","JOL","USM",1
"JadeHuston","Presented",3332,"U","JOL","USM",1
"JadeHuston","Presented",2540,"F","JOL","USM",0
"JadeHuston","Presented",2824,"M","JOL","USM",0
"JadeHuston","Presented",3444,"U","JOL","USM",0
"JadeHuston","Presented",2466,"F","JOL","USM",1
"JadeHuston","Presented",2913,"U","JOL","USM",1
"JadeHuston","Presented",3162,"U","JOL","USM",0
"JadeHuston","Presented",3308,"M","JOL","USM",1
"JadeHuston","Presented",3846,"U","JOL","USM",0
"JadeHuston","Presented",2936,"F","JOL","USM",0
"JadeHuston","Presented",2904,"U","JOL","USM",0
"JadeHuston","Presented",2668,"F","JOL","USM",1
"JadeHuston","Presented",3466,"M","JOL","USM",0
"JadeHuston","Presented",2399,"F","JOL","USM",1
"JadeHuston","Presented",4033,"F","JOL","USM",1
"JadeHuston","Presented",3436,"M","JOL","USM",0
"JadeHuston","Presented",2679,"M","JOL","USM",1
"JadeHuston","Presented",4418,"F","JOL","USM",0
"JadeHuston","Presented",5558,"F","JOL","USM",1
"JadeHuston","Presented",3125,"F","JOL","USM",0
"JadeHuston","Presented",3004,"U","JOL","USM",1
"JadeHuston","Presented",2470,"U","JOL","USM",0
"JadeHuston","Presented",6943,"M","JOL","USM",1
"JadeHuston","Presented",2514,"M","JOL","USM",0
"JadeHuston","Presented",2797,"M","JOL","USM",1
"JadeHuston","Presented",2941,"U","JOL","USM",1
"JadeHuston","Presented",4277,"M","JOL","USM",0
"JadeHuston","Presented",5628,"U","JOL","USM",0
"JadeHuston","Presented",4188,"F","JOL","USM",0
"JadeHuston","Presented",3592,"M","JOL","USM",1
"JadeHuston","Presented",2379,"F","JOL","USM",1
"JadeHuston","Presented",5811,"F","JOL","USM",1
"JadeHuston","Presented",3215,"U","JOL","USM",1
"JadeHuston","Presented",2980,"U","JOL","USM",0
"JadeHuston","Presented",3379,"M","JOL","USM",1
"JadeHuston","Presented",3516,"F","JOL","USM",1
"JadeHuston","Presented",3533,"M","JOL","USM",1
"JadeHuston","Presented",3574,"M","JOL","USM",1
"JadeHuston","Presented",3713,"F","JOL","USM",1
"JadeHuston","Presented",4372,"M","JOL","USM",1
"JadeHuston","Presented",2819,"M","JOL","USM",1
"JadeHuston","Presented",2811,"U","JOL","USM",0
"JadeHuston","Presented",2738,"U","JOL","USM",1
"JadeHuston","Presented",3013,"F","JOL","USM",0
"JadeHuston","Presented",3213,"U","JOL","USM",1
"JadeHuston","Control",4031,"not presented","JOL","USM",1
"JadeHuston","Control",3578,"not presented","JOL","USM",1
"JadeHuston","Control",3197,"not presented","JOL","USM",1
"JadeHuston","Control",2635,"not presented","JOL","USM",1
"JadeHuston","Control",2815,"not presented","JOL","USM",1
"JadeHuston","Control",3360,"not presented","JOL","USM",1
"JadeHuston","Control",2834,"not presented","JOL","USM",1
"JadeHuston","Control",2983,"not presented","JOL","USM",1
"JadeHuston","Control",2542,"not presented","JOL","USM",1
"JadeHuston","Control",2967,"not presented","JOL","USM",1
"JadeHuston","Control",3288,"not presented","JOL","USM",1
"JadeHuston","Control",3360,"not presented","JOL","USM",0
"JadeHuston","Control",2665,"not presented","JOL","USM",1
"JadeHuston","Control",3003,"not presented","JOL","USM",1
"JadeHuston","Control",3000,"not presented","JOL","USM",1
"JadeHuston","Control",5127,"not presented","JOL","USM",1
"JadeHuston","Control",2810,"not presented","JOL","USM",1
"JadeHuston","Control",3330,"not presented","JOL","USM",0
"JadeHuston","Control",3177,"not presented","JOL","USM",1
"JadeHuston","Control",2941,"not presented","JOL","USM",1
"JadeHuston","Control",3176,"not presented","JOL","USM",1
"JadeHuston","Control",2954,"not presented","JOL","USM",1
"JadeHuston","Control",2798,"not presented","JOL","USM",1
"JadeHuston","Control",3230,"not presented","JOL","USM",1
"JadeHuston","Control",3577,"not presented","JOL","USM",1
"JadeHuston","Control",2740,"not presented","JOL","USM",1
"JadeHuston","Control",2994,"not presented","JOL","USM",1
"JadeHuston","Control",2959,"not presented","JOL","USM",1
"JadeHuston","Control",3258,"not presented","JOL","USM",1
"JadeHuston","Control",4431,"not presented","JOL","USM",1
"JadeHuston","Control",2479,"not presented","JOL","USM",1
"JadeHuston","Control",2747,"not presented","JOL","USM",1
"JadeHuston","Control",2576,"not presented","JOL","USM",1
"JadeHuston","Control",2352,"not presented","JOL","USM",1
"JadeHuston","Control",3369,"not presented","JOL","USM",1
